resource_id,resource_type,title,provider,url,difficulty,estimated_hours,cost_type,language,prerequisite_score,verified_individual_page,page_kind,metadata_scope,estimated_hours_is_simulated,summary,schema_version,origin,is_synthetic,source_ids,generated_at,confidence,claim_level,verification_status,last_verified_at,license_scope,is_market_fact,data_split
RES-0123,synthetic_project,面向对象设计实践项目-003,系统实践任务库,,beginner,24,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕面向对象设计完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0124,synthetic_project,计算机系统基础实践项目-004,系统实践任务库,,intermediate,25,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕计算机系统基础完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0125,synthetic_project,计算机网络实践项目-005,系统实践任务库,,advanced,26,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕计算机网络完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0126,synthetic_project,Linux使用实践项目-006,系统实践任务库,,beginner,27,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕Linux使用完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0127,synthetic_project,软件工程实践项目-007,系统实践任务库,,intermediate,28,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕软件工程完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0128,synthetic_project,测试与调试实践项目-008,系统实践任务库,,advanced,29,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕测试与调试完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0130,synthetic_project,数据清洗实践项目-010,系统实践任务库,,intermediate,31,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕数据清洗完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0131,synthetic_project,统计学基础实践项目-011,系统实践任务库,,advanced,32,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕统计学基础完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0132,synthetic_project,探索性数据分析实践项目-012,系统实践任务库,,beginner,33,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕探索性数据分析完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0133,synthetic_project,数据可视化实践项目-013,系统实践任务库,,intermediate,34,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕数据可视化完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0134,synthetic_project,Excel与BI工具实践项目-014,系统实践任务库,,advanced,35,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕Excel与BI工具完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0135,synthetic_project,数据建模实践项目-015,系统实践任务库,,beginner,36,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕数据建模完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0136,synthetic_project,实验与A/B测试实践项目-016,系统实践任务库,,intermediate,37,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕实验与A/B测试完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0137,synthetic_project,线性代数实践项目-017,系统实践任务库,,advanced,38,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕线性代数完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0138,synthetic_project,微积分与优化实践项目-018,系统实践任务库,,beginner,39,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕微积分与优化完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0139,synthetic_project,机器学习实践项目-019,系统实践任务库,,intermediate,40,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕机器学习完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0140,synthetic_project,特征工程实践项目-020,系统实践任务库,,advanced,6,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕特征工程完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0141,synthetic_project,模型评估实践项目-021,系统实践任务库,,beginner,7,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕模型评估完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0142,synthetic_project,深度学习实践项目-022,系统实践任务库,,intermediate,8,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕深度学习完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0143,synthetic_project,自然语言处理实践项目-023,系统实践任务库,,advanced,9,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕自然语言处理完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0144,synthetic_project,模型调优实践项目-024,系统实践任务库,,beginner,10,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕模型调优完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0146,synthetic_project,提示词设计实践项目-026,系统实践任务库,,advanced,12,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕提示词设计完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0147,synthetic_project,RAG应用实践项目-027,系统实践任务库,,beginner,13,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕RAG应用完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0148,synthetic_project,向量数据库实践项目-028,系统实践任务库,,intermediate,14,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕向量数据库完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0149,synthetic_project,智能体开发实践项目-029,系统实践任务库,,advanced,15,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕智能体开发完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0151,synthetic_project,模型微调实践项目-031,系统实践任务库,,intermediate,17,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕模型微调完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0152,synthetic_project,AI安全与评测实践项目-032,系统实践任务库,,advanced,18,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕AI安全与评测完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0153,synthetic_project,Git版本控制实践项目-033,系统实践任务库,,beginner,19,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕Git版本控制完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0154,synthetic_project,API设计实践项目-034,系统实践任务库,,intermediate,20,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕API设计完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0155,synthetic_project,后端服务开发实践项目-035,系统实践任务库,,advanced,21,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕后端服务开发完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0156,synthetic_project,Docker容器实践项目-036,系统实践任务库,,beginner,22,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕Docker容器完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0157,synthetic_project,CI/CD实践项目-037,系统实践任务库,,intermediate,23,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕CI/CD完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0158,synthetic_project,云端部署实践项目-038,系统实践任务库,,advanced,24,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕云端部署完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0159,synthetic_project,监控与可观测性实践项目-039,系统实践任务库,,beginner,25,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕监控与可观测性完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0160,synthetic_project,数据工程管道实践项目-040,系统实践任务库,,intermediate,26,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕数据工程管道完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0161,synthetic_project,问题拆解实践项目-041,系统实践任务库,,advanced,27,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕问题拆解完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0162,synthetic_project,系统思维实践项目-042,系统实践任务库,,beginner,28,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕系统思维完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0163,synthetic_project,需求分析实践项目-043,系统实践任务库,,intermediate,29,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕需求分析完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0164,synthetic_project,用户研究实践项目-044,系统实践任务库,,advanced,30,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕用户研究完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0165,synthetic_project,指标设计实践项目-045,系统实践任务库,,beginner,31,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕指标设计完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0167,synthetic_project,创新与方案比较实践项目-047,系统实践任务库,,advanced,33,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕创新与方案比较完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0168,synthetic_project,书面沟通实践项目-048,系统实践任务库,,beginner,34,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕书面沟通完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0169,synthetic_project,表达与汇报实践项目-049,系统实践任务库,,intermediate,35,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕表达与汇报完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0170,synthetic_project,跨岗位沟通实践项目-050,系统实践任务库,,advanced,36,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕跨岗位沟通完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0171,synthetic_project,远程协作实践项目-051,系统实践任务库,,beginner,37,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕远程协作完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0172,synthetic_project,团队协作实践项目-052,系统实践任务库,,intermediate,38,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕团队协作完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0173,synthetic_project,时间管理实践项目-053,系统实践任务库,,advanced,39,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕时间管理完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0174,synthetic_project,职业伦理与隐私实践项目-054,系统实践任务库,,beginner,40,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕职业伦理与隐私完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0175,synthetic_project,自主学习实践项目-055,系统实践任务库,,intermediate,6,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕自主学习完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0176,synthetic_project,知识管理实践项目-056,系统实践任务库,,advanced,7,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕知识管理完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0177,synthetic_project,项目规划实践项目-057,系统实践任务库,,beginner,8,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕项目规划完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0178,synthetic_project,项目交付实践项目-058,系统实践任务库,,intermediate,9,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕项目交付完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0179,synthetic_project,复盘与反馈实践项目-059,系统实践任务库,,advanced,10,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕复盘与反馈完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0180,synthetic_project,职业探索实践项目-060,系统实践任务库,,beginner,11,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕职业探索完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0181,synthetic_project,Python编程实践项目-061,系统实践任务库,,intermediate,12,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕Python编程完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0183,synthetic_project,面向对象设计实践项目-063,系统实践任务库,,beginner,14,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕面向对象设计完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0184,synthetic_project,计算机系统基础实践项目-064,系统实践任务库,,intermediate,15,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕计算机系统基础完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0185,synthetic_project,计算机网络实践项目-065,系统实践任务库,,advanced,16,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕计算机网络完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0186,synthetic_project,Linux使用实践项目-066,系统实践任务库,,beginner,17,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕Linux使用完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0188,synthetic_project,测试与调试实践项目-068,系统实践任务库,,advanced,19,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕测试与调试完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0189,synthetic_project,SQL实践项目-069,系统实践任务库,,beginner,20,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕SQL完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0190,synthetic_project,数据清洗实践项目-070,系统实践任务库,,intermediate,21,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕数据清洗完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0191,synthetic_project,统计学基础实践项目-071,系统实践任务库,,advanced,22,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕统计学基础完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0192,synthetic_project,探索性数据分析实践项目-072,系统实践任务库,,beginner,23,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕探索性数据分析完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0193,synthetic_project,数据可视化实践项目-073,系统实践任务库,,intermediate,24,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕数据可视化完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0194,synthetic_project,Excel与BI工具实践项目-074,系统实践任务库,,advanced,25,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕Excel与BI工具完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0195,synthetic_project,数据建模实践项目-075,系统实践任务库,,beginner,26,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕数据建模完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0196,synthetic_project,实验与A/B测试实践项目-076,系统实践任务库,,intermediate,27,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕实验与A/B测试完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0197,synthetic_project,线性代数实践项目-077,系统实践任务库,,advanced,28,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕线性代数完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0198,synthetic_project,微积分与优化实践项目-078,系统实践任务库,,beginner,29,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕微积分与优化完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0199,synthetic_project,机器学习实践项目-079,系统实践任务库,,intermediate,30,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕机器学习完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0200,synthetic_project,特征工程实践项目-080,系统实践任务库,,advanced,31,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,围绕特征工程完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0201,synthetic_project,模型评估实践项目-081,系统实践任务库,,beginner,32,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,围绕模型评估完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0202,synthetic_project,深度学习实践项目-082,系统实践任务库,,intermediate,33,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,围绕深度学习完成可运行成果、说明文档和复盘。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0425,synthetic_assessment,计算机网络能力测评-005,系统能力测评中心,,advanced,1,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证计算机网络，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0441,synthetic_assessment,模型评估能力测评-021,系统能力测评中心,,beginner,2,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证模型评估，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0446,synthetic_assessment,提示词设计能力测评-026,系统能力测评中心,,advanced,2,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证提示词设计，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0462,synthetic_assessment,系统思维能力测评-042,系统能力测评中心,,beginner,3,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证系统思维，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0478,synthetic_assessment,项目交付能力测评-058,系统能力测评中心,,intermediate,4,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证项目交付，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0483,synthetic_assessment,面向对象设计能力测评-063,系统能力测评中心,,beginner,4,free_or_demo,zh-CN,20,false,synthetic,参赛团队生成,true,通过任务和量表验证面向对象设计，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0499,synthetic_assessment,机器学习能力测评-079,系统能力测评中心,,intermediate,5,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证机器学习，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0515,synthetic_assessment,后端服务开发能力测评-095,系统能力测评中心,,advanced,1,free_or_demo,zh-CN,70,false,synthetic,参赛团队生成,true,通过任务和量表验证后端服务开发，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
RES-0520,synthetic_assessment,数据工程管道能力测评-100,系统能力测评中心,,intermediate,1,free_or_demo,zh-CN,50,false,synthetic,参赛团队生成,true,通过任务和量表验证数据工程管道，结果仅用于学习建议。,1.2.0,synthetic,true,SRC-SYNTH,2026-09-13T00:00:00+08:00,0.86,synthetic,not_applicable,,team_generated,false,dev
